Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
HDFS-1015,Intermittent failure in TestSecurityTokenEditLog,https://issues.apache.org/jira/browse/HDFS-1015,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
GEODE-3326,ConcurrentDeployDUnitTest fails intermittently,https://issues.apache.org/jira/browse/GEODE-3326,Ci,12318420,GEODE,Geode,Closed,Duplicate,https://github.com/apache/geode
RATIS-1989,Intermittent timeout in TestStreamObserverWithTimeout,https://issues.apache.org/jira/browse/RATIS-1989,,12320820,RATIS,Ratis,Resolved,Fixed,https://github.com/apache/ratis
LENS-1042,TestEventService.testSesionHandleEvent fails intermittently,https://issues.apache.org/jira/browse/LENS-1042,,12315923,LENS,Apache Lens (Retired),Closed,Fixed,https://github.com/apache/apache lens (retired)
GEODE-376,DistributedNoAckRegionOffHeapDUnitTest.testNoDataSerializer fails intermittently,https://issues.apache.org/jira/browse/GEODE-376,CI,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HDDS-8876,Intermittent timeout in TestOMRatisSnapshots,https://issues.apache.org/jira/browse/HDDS-8876,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
NIFI-8655,Intermittent test failures in TestUnpackContent#testThreadSafetyUsingAutoDetect,https://issues.apache.org/jira/browse/NIFI-8655,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
AMQ-5313,ActiveMq consumer intermittently hanging after reconnect,https://issues.apache.org/jira/browse/AMQ-5313,,12311210,AMQ,ActiveMQ,Closed,Fixed,https://github.com/apache/activemq
ZOOKEEPER-2152,Intermittent failure in TestReconfig.cc,https://issues.apache.org/jira/browse/ZOOKEEPER-2152,reconfiguration,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
HBASE-10189,Intermittent TestReplicationSyncUpTool failure,https://issues.apache.org/jira/browse/HBASE-10189,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HDDS-5628,TestSCMUpdateServiceGrpcServer.testClientUpdateWithDelayedRevoke fails intermittently,https://issues.apache.org/jira/browse/HDDS-5628,,12321922,HDDS,Apache Ozone,Resolved,Duplicate,https://github.com/apache/apache ozone
YARN-1826,TestDirectoryCollection intermittent failures,https://issues.apache.org/jira/browse/YARN-1826,,12313722,YARN,Hadoop YARN,Resolved,Duplicate,https://github.com/apache/hadoop yarn
SLIDER-445,TestStandaloneAMMonkeyRestart.testStandaloneAMMonkeyRestart failing intermittently,https://issues.apache.org/jira/browse/SLIDER-445,,12315422,SLIDER,Slider,Resolved,Fixed,https://github.com/apache/slider
MAPREDUCE-3801,org.apache.hadoop.mapreduce.v2.app.TestRuntimeEstimators.testExponentialEstimator fails intermittently,https://issues.apache.org/jira/browse/MAPREDUCE-3801,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Fixed,https://github.com/apache/hadoop map/reduce
HADOOP-14320,TestIPC.testIpcWithReaderQueuing fails intermittently,https://issues.apache.org/jira/browse/HADOOP-14320,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
BOOKKEEPER-40,BookieClientTest fails intermittantly,https://issues.apache.org/jira/browse/BOOKKEEPER-40,,12311293,BOOKKEEPER,Bookkeeper,Closed,Fixed,https://github.com/apache/bookkeeper
FLUME-624,Fix intermittent TestAgentSink,https://issues.apache.org/jira/browse/FLUME-624,,12311321,FLUME,Flume,Closed,Fixed,https://github.com/apache/flume
SLING-6530,ITWebConsoleRemote fails intermittently,https://issues.apache.org/jira/browse/SLING-6530,,12310710,SLING,Sling,Resolved,Fixed,https://github.com/apache/sling
HDFS-2881,org.apache.hadoop.hdfs.TestDatanodeBlockScanner Fails Intermittently,https://issues.apache.org/jira/browse/HDFS-2881,,12310942,HDFS,Hadoop HDFS,Resolved,Not A Problem,https://github.com/apache/hadoop hdfs
KNOX-1233,Pac4j dependency causing intermittent compilation errors,https://issues.apache.org/jira/browse/KNOX-1233,,12314427,KNOX,Apache Knox,Closed,Fixed,https://github.com/apache/apache knox
HDFS-10934,TestDFSShell.testStat fails intermittently,https://issues.apache.org/jira/browse/HDFS-10934,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CASSANDRA-6957,testNewRepairedSSTable fails intermittently,https://issues.apache.org/jira/browse/CASSANDRA-6957,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
SENTRY-534,TestRuntimeMetadataRetrieval fails intermittently,https://issues.apache.org/jira/browse/SENTRY-534,,12314720,SENTRY,Sentry (Retired),Resolved,Fixed,https://github.com/apache/sentry (retired)
HDFS-9911,TestDataNodeLifeline  Fails intermittently,https://issues.apache.org/jira/browse/HDFS-9911,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HADOOP-12418,TestRPC.testRPCInterruptedSimple fails intermittently,https://issues.apache.org/jira/browse/HADOOP-12418,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
HADOOP-12849,TestSymlinkLocalFSFileSystem fails intermittently ,https://issues.apache.org/jira/browse/HADOOP-12849,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
ZOOKEEPER-1862,ServerCnxnTest.testServerCnxnExpiry is intermittently failing,https://issues.apache.org/jira/browse/ZOOKEEPER-1862,,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
ZOOKEEPER-2134,AsyncHammerTest.testHammer fails intermittently,https://issues.apache.org/jira/browse/ZOOKEEPER-2134,,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
HARMONY-5145,[drlvm][gc] intermittent NPE in annotation tests,https://issues.apache.org/jira/browse/HARMONY-5145,,12310050,HARMONY,Harmony,Open,,https://github.com/apache/harmony
DERBY-6628,Intermittent error in TriggerGeneralTest,https://issues.apache.org/jira/browse/DERBY-6628,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
HDFS-7695,Intermittent failures in TestOpenFilesWithSnapshot,https://issues.apache.org/jira/browse/HDFS-7695,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
HBASE-4492,TestRollingRestart fails intermittently,https://issues.apache.org/jira/browse/HBASE-4492,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
FLUME-2556,TestBucketPath.testDateFormatHours fails intermittently,https://issues.apache.org/jira/browse/FLUME-2556,,12311321,FLUME,Flume,Resolved,Fixed,https://github.com/apache/flume
ATLAS-2890,Fix intermittent UT and IT failures for atlas in apache CI,https://issues.apache.org/jira/browse/ATLAS-2890,,12318521,ATLAS,Atlas,Resolved,Fixed,https://github.com/apache/atlas
HDFS-8097,TestFileTruncate is failing intermittently,https://issues.apache.org/jira/browse/HDFS-8097,BB2015-05-RFC,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CASSANDRA-3884,Intermittent SchemaDisagreementException,https://issues.apache.org/jira/browse/CASSANDRA-3884,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
CALCITE-1314,Intermittent failure in SqlParserTest.testGenerateKeyWords,https://issues.apache.org/jira/browse/CALCITE-1314,,12315524,CALCITE,Calcite,Closed,Fixed,https://github.com/apache/calcite
STREAMS-306,Intermittent test failures,https://issues.apache.org/jira/browse/STREAMS-306,,12314320,STREAMS,Streams,Closed,Fixed,https://github.com/apache/streams
HADOOP-10890,TestDFVariations.testMount fails intermittently,https://issues.apache.org/jira/browse/HADOOP-10890,,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
YARN-5994,TestCapacityScheduler.testAMLimitUsage fails intermittently,https://issues.apache.org/jira/browse/YARN-5994,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
AMQ-4260,MessageGroupLateArrivalsTest fails intermittently,https://issues.apache.org/jira/browse/AMQ-4260,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
STREAMS-554,Intermittent failure in org.apache.streams.twitter.test.data.TwitterObjectMapperIT,https://issues.apache.org/jira/browse/STREAMS-554,,12314320,STREAMS,Streams,Open,,https://github.com/apache/streams
YARN-9540,TestRMAppTransitions fails intermittently,https://issues.apache.org/jira/browse/YARN-9540,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HIVE-9361,Intermittent NPE in SessionHiveMetaStoreClient.alterTempTable,https://issues.apache.org/jira/browse/HIVE-9361,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HADOOP-5050,TestDFSShell fails intermittently,https://issues.apache.org/jira/browse/HADOOP-5050,,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
HDDS-5629,TestBlockDeletion.testBlockDeletion fails intermittently,https://issues.apache.org/jira/browse/HDDS-5629,,12321922,HDDS,Apache Ozone,Resolved,Duplicate,https://github.com/apache/apache ozone
ASTERIXDB-2362,Intermittent failure in CheckpointingTest.testDeleteOldLogFiles,https://issues.apache.org/jira/browse/ASTERIXDB-2362,,12316420,ASTERIXDB,Apache AsterixDB,Resolved,Cannot Reproduce,https://github.com/apache/apache asterixdb
HDFS-1440,TestComputeInvalidateWork fails intermittently,https://issues.apache.org/jira/browse/HDFS-1440,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
DERBY-6623,DatabaseMetaDataTest fails intermittently,https://issues.apache.org/jira/browse/DERBY-6623,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
HDDS-4701,Intermittent failure in TestOzoneShellHA,https://issues.apache.org/jira/browse/HDDS-4701,,12321922,HDDS,Apache Ozone,Resolved,Cannot Reproduce,https://github.com/apache/apache ozone
YARN-2785,TestContainerResourceUsage fails intermittently,https://issues.apache.org/jira/browse/YARN-2785,,12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
COLLECTIONS-833,Intermittent failure in EmptyPropertiesTest,https://issues.apache.org/jira/browse/COLLECTIONS-833,,12310465,COLLECTIONS,Commons Collections,Resolved,Fixed,https://github.com/apache/commons collections
HDFS-11899,ASF License warnings generated intermittently in trunk,https://issues.apache.org/jira/browse/HDFS-11899,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HADOOP-1254,TestCheckpoint fails intermittently,https://issues.apache.org/jira/browse/HADOOP-1254,,12310240,HADOOP,Hadoop Common,Closed,Duplicate,https://github.com/apache/hadoop common
HDFS-12837,Intermittent failure in TestReencryptionWithKMS,https://issues.apache.org/jira/browse/HDFS-12837,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
YARN-2252,Intermittent failure of TestFairScheduler.testContinuousScheduling,https://issues.apache.org/jira/browse/YARN-2252,"hadoop2, scheduler, yarn",12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
HDFS-5073,TestListCorruptFileBlocks fails intermittently ,https://issues.apache.org/jira/browse/HDFS-5073,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
DERBY-4036,Intermittent failure in jdbcapi/checkDataSource30.java with Derby 10.2 release,https://issues.apache.org/jira/browse/DERBY-4036,,10594,DERBY,Derby,Closed,Won't Fix,https://github.com/apache/derby
SOLR-2795,TestCSVLoader.commitWithin failing intermittently,https://issues.apache.org/jira/browse/SOLR-2795,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
ACCUMULO-4197,Intermittent failure of HalfDeadTServerIT,https://issues.apache.org/jira/browse/ACCUMULO-4197,,12312121,ACCUMULO,Accumulo,Resolved,Cannot Reproduce,https://github.com/apache/accumulo
HDDS-8645,Intermittent failure in TestOzoneManagerHASnapshot,https://issues.apache.org/jira/browse/HDDS-8645,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
AMQ-4293,org.apache.activemq.OnePrefetchAsyncConsumerTest fails intermittently,https://issues.apache.org/jira/browse/AMQ-4293,,12311210,AMQ,ActiveMQ,Closed,Abandoned,https://github.com/apache/activemq
SMXCOMP-575,Intermittent failure in CxfBcRMSequenceTest.testInactivityTimeout(),https://issues.apache.org/jira/browse/SMXCOMP-575,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components
MAPREDUCE-6682,TestMRCJCFileOutputCommitter fails intermittently,https://issues.apache.org/jira/browse/MAPREDUCE-6682,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Fixed,https://github.com/apache/hadoop map/reduce
HDFS-4998,TestUnderReplicatedBlocks fails intermittently,https://issues.apache.org/jira/browse/HDFS-4998,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
HADOOP-13271,Intermittent failure of TestS3AContractRootDir.testListEmptyRootDirectory,https://issues.apache.org/jira/browse/HADOOP-13271,,12310240,HADOOP,Hadoop Common,Resolved,Cannot Reproduce,https://github.com/apache/hadoop common
HDDS-3966,Intermittent crash in TestOMRatisSnapshots,https://issues.apache.org/jira/browse/HDDS-3966,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
NIFI-10871,Intermittent CSRF HTTP 403 in Clustered Deployments ,https://issues.apache.org/jira/browse/NIFI-10871,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
LOGCXX-260,TimeBasedRollingTest fails intermittently,https://issues.apache.org/jira/browse/LOGCXX-260,,10550,LOGCXX,Log4cxx,Resolved,Duplicate,https://github.com/apache/log4cxx
STORM-2924,testTickTupleWorksWithSystemBolt in org.apache.storm.TickTupleTest fails intermittently,https://issues.apache.org/jira/browse/STORM-2924,pull-request-available,12314820,STORM,Apache Storm,Resolved,Fixed,https://github.com/apache/apache storm
AMQ-5126,OnePrefetchAsyncConsumerTest fails intermittently,https://issues.apache.org/jira/browse/AMQ-5126,,12311210,AMQ,ActiveMQ,Closed,Abandoned,https://github.com/apache/activemq
FALCON-1195,ClusterEntityParserTest fails intermittently ,https://issues.apache.org/jira/browse/FALCON-1195,,12314429,FALCON,Falcon,Resolved,Pending Closed,https://github.com/apache/falcon
MAPREDUCE-7259,testSpeculateSuccessfulWithUpdateEvents fails Intermittently  ,https://issues.apache.org/jira/browse/MAPREDUCE-7259,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Fixed,https://github.com/apache/hadoop map/reduce
YARN-2400,TestAMRestart fails intermittently,https://issues.apache.org/jira/browse/YARN-2400,,12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
YARN-4893,Fix some intermittent test failures in TestRMAdminService,https://issues.apache.org/jira/browse/YARN-4893,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HDFS-12476,TestCopyFromLocal.testCopyFromLocalWithThreads fails intermittently,https://issues.apache.org/jira/browse/HDFS-12476,,12310942,HDFS,Hadoop HDFS,Resolved,Duplicate,https://github.com/apache/hadoop hdfs
YARN-9786,testCancelledDelegationToken fails intermittently,https://issues.apache.org/jira/browse/YARN-9786,,12313722,YARN,Hadoop YARN,Resolved,Duplicate,https://github.com/apache/hadoop yarn
NIFI-10407,Intermittent Failures in GetSmbFileTest,https://issues.apache.org/jira/browse/NIFI-10407,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
HADOOP-15761,intermittent failure of TestAbfsClient.validateUserAgent,https://issues.apache.org/jira/browse/HADOOP-15761,,12310240,HADOOP,Hadoop Common,Resolved,Won't Fix,https://github.com/apache/hadoop common
BOOKKEEPER-29,BookieRecoveryTest fails intermittently,https://issues.apache.org/jira/browse/BOOKKEEPER-29,,12311293,BOOKKEEPER,Bookkeeper,Closed,Fixed,https://github.com/apache/bookkeeper
ZOOKEEPER-2720,org.apache.zookeeper.test.WatchEventWhenAutoResetTest fails intermittently,https://issues.apache.org/jira/browse/ZOOKEEPER-2720,"ppc64le, x86",12310801,ZOOKEEPER,ZooKeeper,Resolved,Duplicate,https://github.com/apache/zookeeper
AMQ-4342,MemoryUsageCleanupTest fails intermittently,https://issues.apache.org/jira/browse/AMQ-4342,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
HDFS-10811,Intermittent failure of TestRBWBlockInvalidation.testBlockInvalidationWhenRBWReplicaMissedInDN,https://issues.apache.org/jira/browse/HDFS-10811,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
AMBARI-25111,Intermittent ConcurrentModificationException exception during STOMP message emitting,https://issues.apache.org/jira/browse/AMBARI-25111,pull-request-available,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
OAK-6517,ActiveDeletedBlobCollectionIT.simpleAsyncIndexUpdateBasedBlobCollection failing intermittently,https://issues.apache.org/jira/browse/OAK-6517,,12313221,OAK,Jackrabbit Oak,Closed,Fixed,https://github.com/apache/jackrabbit oak
LENS-1429,Queries failing intermittently with NO_REF_COL_AVAILABLE,https://issues.apache.org/jira/browse/LENS-1429,,12315923,LENS,Apache Lens (Retired),Closed,Fixed,https://github.com/apache/apache lens (retired)
ZOOKEEPER-2717,org.apache.zookeeper.server.quorum.RaceConditionTest fails intermittently,https://issues.apache.org/jira/browse/ZOOKEEPER-2717,"ppc64le, x86",12310801,ZOOKEEPER,ZooKeeper,Open,,https://github.com/apache/zookeeper
